UniversalProductCode	AvgUnitsShipped	StdUnitsShipped	MinUnitsShipped	MaxUnitsShipped	AvgNetAmount	StdNetAmount	MinNetAmount	MaxNetAmount	NumberOfTransactions	NumberOfTransactionDays	GLCategory
009396651400	1.354965	0.691882567204259	0.000000	10.000000	30.372682	15.5037582195536	0.000000	224.300000	4823	293	Inventory - Refrigerated Grocery
002190828281	0.117924	0.33762402876329	0.000000	2.000000	4.065000	11.7230720178435	0.000000	72.020000	212	89	Inventory - Packaged Grocery
072474200851	2.872727	1.53317498064237	1.000000	8.000000	14.307545	8.00645315261825	0.000000	41.440000	110	87	Inventory - Body Care
003377608052	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	353	103	Inventory - Packaged Grocery
069275210352	1.508892	2.7372092858377	0.000000	100.000000	95.927567	176.241687842176	0.000000	6480.000000	1743	265	Inventory - Packaged Grocery
008983618603	3.214134	1.68488523956394	0.000000	12.000000	9.449314	4.92631161571366	0.000000	35.760000	1415	277	Inventory - Packaged Grocery
001878778305	5.091690	5.12595920635077	0.000000	48.000000	11.569684	11.5507520604606	0.000000	108.480000	1396	269	Inventory - Body Care
007101207522	0.842105	0.40175055540961	0.000000	2.000000	16.911447	8.0630721529613	0.000000	39.920000	76	65	Inventory - Packaged Grocery
004698507102	7.487179	7.86354612276365	0.000000	36.000000	30.993846	33.2690461172943	0.000000	155.520000	39	37	Inventory - Body Care
065762282173	1.229263	1.03826110293745	0.000000	20.000000	14.252609	10.6698764179197	0.000000	201.400000	1073	254	Inventory - Packaged Grocery
030807800490	1.927272	1.63510284113393	0.000000	6.000000	11.498272	9.75747475030908	0.000000	36.480000	110	90	Inventory - Vitamins
085825200002	0.950276	0.264075811798276	0.000000	2.000000	12.910386	4.04807572456633	0.000000	29.540000	181	135	Inventory - Packaged Grocery
009484125417	2.349206	1.39322624332137	1.000000	7.000000	11.286349	6.717857468351	4.260000	35.000000	126	93	Inventory - Vitamins
085829300244	2.650909	2.02221898134047	0.000000	20.000000	15.173454	10.9421965358817	0.000000	107.600000	275	159	Inventory - Body Care
079570906511	0.973118	0.381076649719382	0.000000	4.000000	14.635698	5.33860542531864	0.000000	50.400000	186	140	Inventory - Refrigerated Grocery
004256360035	1.145282	1.26886026329233	0.000000	37.000000	26.222775	29.1194400831132	0.000000	848.410000	2533	285	Inventory - Packaged Grocery
085997500263	2.157894	0.501459857121279	1.000000	3.000000	9.577368	1.86990743117661	4.790000	12.360000	19	19	Inventory - Body Care
007852202100	2.096885	1.20122294303036	1.000000	8.000000	9.360207	5.44978977781104	0.000000	36.640000	578	224	Inventory - Body Care
089991516622	1.294936	0.876405213446443	-6.000000	6.000000	32.013588	18.5174403973592	-50.900000	154.740000	1566	280	Inventory - Meat
648649060520	0.998737	0.699456151640703	-4.000000	4.000000	51.914924	34.352330214026	-205.320000	205.320000	396	201	Inventory - Meat
085352200087	0.992957	0.444780946175893	0.000000	4.000000	14.087887	6.07969473742997	0.000000	53.960000	284	164	Inventory - Packaged Grocery
088937912511	2.333333	1.36626010212795	1.000000	4.000000	18.750000	11.1989981694793	8.320000	35.440000	6	5	Inventory - Packaged Grocery
002418202151	1.000000	0	1.000000	1.000000	34.273333	1.56549924266614	29.620000	36.030000	12	12	Inventory - Packaged Grocery
085307900504	1.044444	0.298142396999972	0.000000	2.000000	15.066888	5.00708671522048	0.000000	29.620000	45	39	Inventory - Packaged Grocery
001251194660	1.022222	0.395984841889487	0.000000	4.000000	17.514777	16.7275285606636	0.000000	71.520000	90	45	Inventory - Packaged Grocery
007695045036	1.043734	0.303910844428033	0.000000	5.000000	16.459058	4.90757535992024	0.000000	80.250000	1189	262	Inventory - Packaged Tea
089177000270	0.651162	0.526194816538628	0.000000	2.000000	10.625930	8.89931039997343	0.000000	30.900000	86	73	Inventory - Refrigerated Grocery
007468211140	1.182903	0.792168818281966	1.000000	20.000000	16.861596	10.3628300675731	11.740000	266.800000	1591	265	Inventory - Packaged Grocery
007852209065	2.734559	1.76753659886532	1.000000	12.000000	9.963574	6.403059987847	3.620000	43.440000	761	244	Inventory - Body Care
008983618474	2.953488	1.87913884284735	0.000000	12.000000	11.071860	6.84655712947258	0.000000	38.280000	301	182	Inventory - Packaged Grocery
001878777808	2.936974	2.88444196015858	0.000000	36.000000	9.593151	9.3241098308083	0.000000	115.920000	714	240	Inventory - Body Care
086300600006	0.333333	0.516397779494322	0.000000	1.000000	6.738333	12.7791993750261	0.000000	31.870000	6	6	Inventory - Packaged Grocery
072534226011	1.257396	0.906170318552907	0.000000	15.000000	17.277051	11.6403600763949	0.000000	125.120000	1014	249	Inventory - Packaged Grocery
084223400074	1.020109	0.252268004783072	0.000000	7.000000	23.617230	5.18610633417588	0.000000	125.440000	1094	266	Inventory - Frozen
007341653810	1.018587	0.907898720428698	0.000000	10.000000	18.062639	20.7751262030779	0.000000	206.100000	269	117	Inventory - Packaged Grocery
003291700011	0.598958	0.501932348055426	0.000000	2.000000	11.030000	9.28976890362309	0.000000	37.840000	192	108	Inventory - Packaged Tea
008983618667	1.160000	2.85971312961169	0.000000	20.000000	11.401200	29.1091037474463	0.000000	203.800000	50	39	Inventory - Packaged Grocery
004161700227	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	4	4	Inventory - Packaged Grocery
080154150818	2.132911	1.35975922415673	1.000000	8.000000	23.179651	14.6377537809411	9.480000	88.480000	316	174	Inventory - Vitamins
007341613530	1.007692	0.152302933856508	0.000000	2.000000	16.844846	3.25118421707492	0.000000	35.180000	130	96	Inventory - Packaged Grocery
616973701563	1.333333	0.577350269189626	1.000000	2.000000	184.733333	79.9918797962227	138.550000	277.100000	3	3	Inventory - Meat
007695045011	1.226233	1.55437662702132	0.000000	75.000000	19.286926	24.8065781924565	0.000000	1203.750000	2798	281	Inventory - Packaged Tea
078212600100	4.713454	4.6849139159732	0.000000	96.000000	15.464509	15.2720573076414	0.000000	320.640000	2750	280	Inventory - Body Care
007695020458	1.029126	0.318338468654111	0.000000	4.000000	16.573567	5.19640420666716	0.000000	64.200000	412	175	Inventory - Packaged Tea
089786500104	1.090909	0.89806837519579	0.000000	12.000000	11.438380	9.46096261538193	0.000000	134.400000	352	204	Inventory - Packaged Grocery
065833447283	0.878787	0.372730115402202	0.000000	2.000000	7.501060	3.34038234973547	0.000000	17.960000	66	56	Inventory - Packaged Grocery
005215900007	1.074222	0.547683950467172	0.000000	7.000000	18.447968	9.40968370622694	0.000000	110.530000	2250	286	Inventory - Refrigerated Grocery
089595100217	0.866084	0.485473780647155	0.000000	3.000000	7.439941	4.23517262559825	0.000000	26.820000	687	234	Inventory - Refrigerated Grocery
007834702303	2.293893	1.59915238891448	1.000000	12.000000	8.506087	5.40598892841087	0.000000	43.080000	1048	252	Inventory - Body Care
085435100540	0.829959	0.489143517250362	0.000000	4.000000	10.780445	8.82306065911134	0.000000	61.600000	247	131	Inventory - Refrigerated Grocery
085404900250	2.534936	2.01803349798955	0.000000	24.000000	8.200446	6.21862275359864	0.000000	73.200000	873	251	Inventory - Body Care
085832876202	1.020833	0.325483818817552	0.000000	3.000000	20.493541	7.15150021148171	0.000000	63.420000	48	44	Inventory - Packaged Grocery
082946250101	0.517766	0.529956632048155	0.000000	3.000000	7.999771	8.27807046260305	0.000000	40.620000	394	190	Inventory - Refrigerated Grocery
089845600111	0.988636	0.162746263715228	0.000000	2.000000	26.405757	5.3293025419459	0.000000	59.140000	264	153	Inventory - Packaged Grocery
079570901017	1.135033	0.566543069427736	0.000000	6.000000	10.922280	5.26168197072244	0.000000	60.360000	2666	292	Inventory - Refrigerated Grocery
002188810223	1.838709	1.26482812723718	0.000000	8.000000	21.192177	14.7384839189256	0.000000	96.480000	124	93	Inventory - Vitamins
002250600207	0.432926	0.512146923463913	0.000000	2.000000	12.387215	14.6478542032615	0.000000	56.620000	492	220	Inventory - Packaged Grocery
074127320511	1.336956	0.699720099660634	0.000000	3.000000	12.241195	6.17057655638617	0.000000	29.790000	92	77	Inventory - Vitamins
008266677700	0.938461	0.242185561406633	0.000000	1.000000	15.271076	4.51185110399438	0.000000	17.560000	65	61	Inventory - Packaged Grocery
089044400087	1.220068	0.948759581860697	0.000000	9.000000	23.714321	17.8822556727812	0.000000	167.310000	877	231	Inventory - Packaged Grocery
007695045003	1.005117	0.334146839138444	0.000000	4.000000	16.146131	5.42380690355771	0.000000	64.200000	977	263	Inventory - Packaged Tea
072243029016	1.093109	0.81129618658134	0.000000	10.000000	27.051154	20.4458513891378	0.000000	203.200000	3222	280	Inventory - Refrigerated Grocery
082946200120	1.167510	0.786174968342148	0.000000	16.000000	20.626373	13.1198706687884	0.000000	232.160000	2567	289	Inventory - Refrigerated Grocery
005844989038	1.057803	0.44081033546001	0.000000	4.000000	29.740231	12.7865881749406	0.000000	120.920000	173	114	Inventory - Packaged Grocery
074447391410	0.400000	0.894427190999916	0.000000	2.000000	7.676000	17.1640577952884	0.000000	38.380000	5	3	Inventory - Refrigerated Grocery
002190845554	0.199288	0.516996330642013	0.000000	5.000000	5.925409	15.5949811040439	0.000000	154.900000	281	106	Inventory - Packaged Grocery
083609300208	1.051476	0.41494455386262	0.000000	6.000000	21.647375	7.97409897783772	0.000000	115.680000	1185	257	Inventory - Packaged Grocery
003367413100	2.137457	1.27103232305553	0.000000	12.000000	8.752955	5.20922830290539	0.000000	50.520000	291	171	Inventory - Vitamins
088124512032	1.009150	0.308975565615057	0.000000	3.000000	35.627856	11.1009677001521	0.000000	104.790000	765	269	Inventory - Refrigerated Grocery
081989801029	0.941926	0.783354289899217	0.000000	7.000000	12.272932	9.68651083941889	0.000000	83.580000	706	224	Inventory - Packaged Grocery
060418311074	4.803571	7.71873669092916	0.000000	42.000000	64.511964	103.662633759179	0.000000	564.060000	56	20	Inventory - Packaged Grocery
003452912373	3.519760	1.4404335678622	0.000000	12.000000	8.605772	3.50347257960256	0.000000	29.040000	835	263	Inventory - Packaged Grocery
078503002110	0.898203	0.433039264922459	0.000000	3.000000	26.503592	13.0744368718546	0.000000	100.680000	668	235	Inventory - Frozen
081016501195	0.997214	0.158530388365821	0.000000	2.000000	8.530668	1.52121463483479	0.000000	18.980000	359	190	Inventory - Packaged Grocery
005215900081	1.114001	0.469607515896985	0.000000	6.000000	26.017482	11.0252319626524	0.000000	146.880000	1307	275	Inventory - Refrigerated Grocery
074917409754	1.089108	0.477655690171255	0.000000	6.000000	27.232336	11.7337240738148	0.000000	139.200000	505	209	Inventory - Packaged Grocery
087989000048	0.026315	0.162221421130763	0.000000	1.000000	0.373947	2.30516639426814	0.000000	14.210000	38	37	Inventory - Packaged Grocery
008983618036	1.287356	0.963376402289697	1.000000	6.000000	48.085402	37.5139805506544	0.000000	229.980000	87	75	Inventory - Packaged Grocery
004256360116	1.031133	0.206568172531524	0.000000	4.000000	17.263885	3.69010033679104	0.000000	67.240000	803	250	Inventory - Packaged Grocery
002639576116	1.750000	0.753778361444409	1.000000	3.000000	16.472500	7.86215229033142	7.900000	29.130000	12	12	Inventory - Vitamins
005844959071	0.900390	0.433255373807947	0.000000	5.000000	21.711425	10.4012712661207	0.000000	123.200000	512	216	Inventory - Frozen
079921066664	1.146229	0.826148760610235	0.000000	23.000000	23.162861	16.0459702702015	0.000000	420.440000	1737	271	Inventory - Packaged Grocery
003997802184	0.988636	0.512569285782198	0.000000	4.000000	14.922159	6.74734994732659	0.000000	54.520000	176	131	Inventory - Packaged Grocery
072689959002	0.000000	NULL	0.000000	0.000000	0.000000	NULL	0.000000	0.000000	1	1	Inventory - Vitamins
005138191360	4.296296	3.5051549339667	0.000000	20.000000	5.182962	4.22896690825444	0.000000	24.200000	81	72	Inventory - Body Care
005844916511	1.085526	0.735197860235347	0.000000	6.000000	15.374046	10.3266113859941	0.000000	84.180000	304	156	Inventory - Packaged Grocery
005215904005	0.869072	0.618750373839872	0.000000	6.000000	8.068174	5.54581816393022	0.000000	61.260000	2826	287	Inventory - Refrigerated Grocery
004318200540	0.969387	0.173150410310761	0.000000	1.000000	18.121020	3.76342613420546	0.000000	20.310000	98	82	Inventory - Packaged Grocery
004256360390	0.675026	0.610176190642082	0.000000	7.000000	22.806447	20.8712454875469	0.000000	238.770000	957	252	Inventory - Packaged Grocery
063803160650	1.027368	0.42258050571553	1.000000	10.000000	58.319389	24.6506360922604	0.000000	569.700000	475	220	Inventory - Frozen
002836782798	2.056000	1.19319379098522	0.000000	7.000000	9.911640	5.71961254331894	0.000000	34.090000	500	203	Inventory - Body Care
002418215931	2.997701	1.89286661227489	0.000000	12.000000	17.009586	10.7514539072027	0.000000	68.880000	435	199	Inventory - Packaged Grocery
006727500092	1.145052	1.03454608315311	0.000000	30.000000	14.462853	11.6195005778794	0.000000	332.400000	1041	250	Inventory - Packaged Grocery
002190850923	0.911857	1.1871406918789	0.000000	20.000000	13.417988	16.6334785431353	0.000000	189.000000	2859	280	Inventory - Packaged Grocery
085094100604	1.000000	0	1.000000	1.000000	20.389000	0.896677492923613	19.260000	22.000000	20	18	Inventory - Packaged Grocery
005833617605	0.177215	0.384290677605527	0.000000	1.000000	2.892025	6.30912208524533	0.000000	17.680000	79	75	Inventory - Packaged Grocery
002392370084	0.984126	0.125988157669742	0.000000	1.000000	15.725873	2.02510026428056	0.000000	16.460000	63	53	Inventory - Packaged Grocery
003367406970	2.340857	1.99520379324081	0.000000	24.000000	18.459209	13.9564309787271	0.000000	150.960000	443	210	Inventory - Vitamins
087863900023	2.126666	2.85498821078856	0.000000	24.000000	7.632133	9.45338507759997	0.000000	87.360000	450	219	Inventory - Body Care
005138188542	1.560000	1.00332779621949	0.000000	4.000000	7.160800	4.587288523736	0.000000	18.280000	25	24	Inventory - Body Care
067862990002	0.677248	0.598367323462883	0.000000	4.000000	26.548253	25.0496396886443	0.000000	147.600000	189	136	Inventory - Packaged Grocery
008983615705	1.000000	0	1.000000	1.000000	21.443333	3.10374504966715	17.860000	23.290000	3	3	Inventory - Packaged Grocery
060850301013	4.235849	3.90782878539614	0.000000	36.000000	9.597405	8.48131340794333	0.000000	77.400000	212	108	Inventory - Body Care
007341640153	1.077956	0.383857474502847	0.000000	8.000000	22.910080	8.21710232703573	0.000000	171.520000	744	249	Inventory - Packaged Grocery
004256360026	0.660394	0.499586758849058	0.000000	4.000000	15.465931	11.7495375934516	0.000000	88.080000	1116	249	Inventory - Packaged Grocery
037140071060	1.666666	0.993310961716756	0.000000	4.000000	8.174901	4.88275961830972	0.000000	19.440000	51	44	Inventory - Vitamins
002558300422	0.744744	0.719612193092873	0.000000	8.000000	8.295121	7.97230399911626	0.000000	79.440000	3663	287	Inventory - Refrigerated Grocery
079570907002	1.240021	0.77113473196287	0.000000	12.000000	37.444646	22.8911982277992	0.000000	375.720000	1879	275	Inventory - Refrigerated Grocery
081247501228	1.058823	0.402740352037224	0.000000	5.000000	14.129117	5.44691138128247	0.000000	61.000000	170	130	Inventory - Refrigerated Grocery
079794581035	0.785185	0.529925086733231	0.000000	3.000000	10.438407	7.25620078764203	0.000000	42.480000	270	155	Inventory - Refrigerated Grocery
085997502064	3.060450	2.49788287825435	0.000000	20.000000	12.348975	11.3326550615471	0.000000	86.220000	976	227	Inventory - Body Care
079452220102	0.944736	0.390396824176761	0.000000	4.000000	14.801342	6.04437671691508	0.000000	52.240000	760	241	Inventory - Packaged Tea
067562511263	0.333333	0.491303684440517	0.000000	2.000000	6.146410	9.05847454821084	0.000000	31.920000	117	100	Inventory - Packaged Grocery
089175600016	1.182802	0.702601769964539	1.000000	12.000000	20.854044	11.1392000305743	0.000000	201.720000	1570	279	Inventory - Packaged Grocery
008647920022	1.039614	0.57687045836858	0.000000	10.000000	28.694372	14.3827500997585	0.000000	234.600000	1969	280	Inventory - Refrigerated Grocery
002836782836	1.940476	1.60834563266888	0.000000	12.000000	8.518214	7.04521800747185	0.000000	52.680000	84	66	Inventory - Body Care
005260305465	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	41	41	Inventory - Packaged Grocery
004260845975	1.253968	1.04611971381775	0.000000	8.000000	36.686406	7.28735361875677	0.000000	81.220000	693	253	Inventory - Packaged Grocery
003997801750	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	4	4	Inventory - Packaged Grocery
007834775120	2.113636	2.63171417527569	0.000000	12.000000	10.367651	13.1252489535007	0.000000	60.960000	132	100	Inventory - Body Care
007750215615	1.046511	0.346813121107419	0.000000	6.000000	25.025813	7.48427704151107	0.000000	125.400000	344	183	Inventory - Packaged Grocery
007695045008	1.081550	0.458331131584969	0.000000	8.000000	16.688241	6.95147004863427	0.000000	128.400000	1496	273	Inventory - Packaged Tea
085392300230	1.156742	0.743622067595035	0.000000	10.000000	21.944369	13.5242386063915	0.000000	191.300000	1142	268	Inventory - Refrigerated Grocery
005165109221	1.148837	0.701257912818986	0.000000	8.000000	19.760139	12.331823071258	0.000000	142.080000	215	144	Inventory - Packaged Grocery
005138188129	2.117021	1.41312117736167	1.000000	6.000000	8.926595	5.19312232373059	3.900000	24.000000	94	76	Inventory - Body Care
081498500225	1.003937	0.402541643401568	0.000000	5.000000	19.683346	8.30237035906612	0.000000	89.950000	254	169	Inventory - Packaged Grocery
002190853001	0.329434	0.717152485613647	0.000000	6.000000	10.423430	22.8352447299893	0.000000	192.360000	513	191	Inventory - Frozen
065117000105	2.617073	1.98704882951267	0.000000	12.000000	7.303756	5.53010233386388	0.000000	28.200000	410	193	Inventory - Packaged Grocery
081342402026	2.094117	2.0966159207942	1.000000	18.000000	21.569647	18.0098879221718	9.000000	143.280000	85	65	Inventory - Body Care
004260847006	2.043715	1.76916549711328	0.000000	10.000000	29.534972	15.4456314416445	0.000000	46.050000	183	128	Inventory - Packaged Grocery
008425324112	1.000000	0	1.000000	1.000000	28.173478	6.44503868998588	0.000000	30.590000	23	20	Inventory - Packaged Grocery
035497331601	1.054263	1.2581613414981	0.000000	6.000000	4.656899	5.47240760521158	0.000000	23.100000	129	106	Inventory - Vitamins
008131220061	1.000540	0.326410455619664	0.000000	4.000000	16.668724	5.40939385780131	0.000000	59.000000	1850	277	Inventory - Refrigerated Grocery
007663016975	2.362565	1.89728694058088	0.000000	18.000000	29.954149	24.1301524298337	0.000000	236.520000	764	250	Inventory - Vitamins
005215900083	1.108198	0.455012682145316	0.000000	6.000000	25.913853	10.8354422856435	0.000000	146.880000	1793	283	Inventory - Refrigerated Grocery
083522800600	0.801020	0.481662696736549	0.000000	3.000000	17.434540	10.3506487493132	0.000000	51.660000	196	120	Inventory - Packaged Grocery
005844987011	1.173431	0.617188093327114	1.000000	6.000000	36.635350	19.9000404002657	0.000000	199.620000	271	142	Inventory - Packaged Grocery
085823600307	1.000000	0	1.000000	1.000000	18.790769	1.36654345911178	16.230000	19.850000	13	13	Inventory - Packaged Grocery
085706300265	1.109704	0.621465188236824	0.000000	6.000000	13.093417	6.79766844738194	0.000000	65.340000	237	138	Inventory - Packaged Grocery
087863900054	0.203703	0.693499209339813	0.000000	4.000000	0.754973	2.57155551070872	0.000000	15.000000	378	193	Inventory - Body Care
025317540001	1.100000	0.316227766016838	1.000000	2.000000	58.802000	18.9373363139241	46.760000	111.500000	10	7	Inventory - Meat
004227200353	1.106237	0.410039869121106	1.000000	6.000000	27.286413	9.81017185224739	13.500000	146.820000	2052	279	Inventory - Frozen
008411490023	0.294117	0.469668218313862	0.000000	1.000000	5.720000	9.13411188895779	0.000000	19.480000	17	16	Inventory - Packaged Grocery
089968400218	0.692982	0.517433985058026	0.000000	2.000000	11.443421	8.48858138068688	0.000000	32.700000	114	96	Inventory - Frozen
085828400225	1.081496	1.47527346960389	0.000000	50.000000	20.497252	29.1818411386824	0.000000	1051.500000	1951	280	Inventory - Packaged Grocery
002188810891	1.970909	1.28909815421151	0.000000	12.000000	15.376496	10.0780005274539	0.000000	92.520000	825	249	Inventory - Vitamins
076733507784	0.913461	0.54167265081622	0.000000	3.000000	12.385576	7.3307935207937	0.000000	40.260000	104	76	Inventory - Packaged Grocery
079570909007	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	39	39	Inventory - Refrigerated Grocery
005138191364	2.771276	2.07243804035418	0.000000	12.000000	5.358989	3.93459366585601	0.000000	23.040000	188	133	Inventory - Body Care
008173830305	2.858710	2.21398129401124	1.000000	18.000000	11.894951	9.16826168282622	0.000000	77.940000	729	238	Inventory - Body Care
005260306504	1.224674	1.21803425602591	1.000000	30.000000	29.042788	26.0281888402856	0.000000	634.200000	997	266	Inventory - Packaged Grocery
073291313736	1.299024	1.13008029700832	0.000000	12.000000	53.402058	45.0290618411219	0.000000	478.080000	923	270	Inventory - Packaged Grocery
007341652770	1.047619	0.332564397284216	0.000000	3.000000	12.489365	3.77740945239182	0.000000	31.140000	63	54	Inventory - Packaged Grocery
008983618506	1.297872	1.69288657029067	0.000000	6.000000	3.609574	4.70982412551116	0.000000	16.560000	47	43	Inventory - Packaged Grocery
001787300806	1.105637	0.491734797574434	0.000000	8.000000	43.819151	18.6825397306591	0.000000	288.720000	1685	271	Inventory - Frozen
074127320781	1.253012	0.581070783941709	0.000000	3.000000	11.153493	4.53117048188863	0.000000	29.490000	83	72	Inventory - Vitamins
079452220007	0.729064	0.498008519985012	0.000000	3.000000	11.470394	7.92817883538873	0.000000	48.210000	203	129	Inventory - Packaged Tea
071833422016	2.029585	1.18276218364292	0.000000	12.000000	9.427307	5.56459584339205	0.000000	57.840000	1014	258	Inventory - Body Care
085315210051	1.164556	0.569650050473351	1.000000	6.000000	19.287637	10.1821662551458	0.000000	106.320000	237	145	Inventory - Packaged Grocery
068524898763	0.564625	0.511083018896045	0.000000	2.000000	12.504421	16.505381153623	0.000000	65.860000	147	78	Inventory - Frozen
001251140500	1.019512	0.220268242996852	1.000000	4.000000	28.641097	6.53912449485128	0.000000	113.920000	410	205	Inventory - Packaged Grocery
001878777502	0.487410	0.66157315993957	0.000000	7.000000	8.997643	12.3667051270733	0.000000	137.270000	556	193	Inventory - Body Care
002190850419	1.126833	0.440605062784384	1.000000	8.000000	22.831982	8.93438525910101	0.000000	162.960000	2113	278	Inventory - Frozen
004698550993	2.751479	2.28030142402051	0.000000	12.000000	7.834911	6.0820379689024	0.000000	30.480000	169	95	Inventory - Body Care
072474200404	2.931506	3.48964932777426	0.000000	25.000000	20.373776	23.6191712349236	0.000000	165.750000	511	170	Inventory - Body Care
073291322829	1.218798	0.7210788626561	0.000000	6.000000	38.529121	22.6398871286185	0.000000	188.760000	649	203	Inventory - Packaged Grocery
085062800251	1.050000	0.501692052213544	0.000000	4.000000	23.103666	12.6511478633319	0.000000	97.040000	60	52	Inventory - Vitamins
008819434006	1.080877	0.797153663265075	0.000000	8.000000	8.640490	6.25620004492453	0.000000	60.880000	4649	293	Inventory - Refrigerated Grocery
089685900058	1.028571	0.167801519350929	1.000000	2.000000	13.772857	2.9266175474686	0.000000	28.620000	70	57	Inventory - Packaged Grocery
008983618951	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	2	2	Inventory - Packaged Grocery
009484130014	2.632408	1.77694563011739	0.000000	18.000000	16.517099	11.2202446106104	0.000000	119.520000	1586	273	Inventory - Vitamins
005215900001	1.609609	1.25921739100565	0.000000	20.000000	27.401996	20.9221003176939	0.000000	315.800000	7472	291	Inventory - Refrigerated Grocery
085599500300	0.555555	0.51946248164932	0.000000	2.000000	16.797979	16.8228331824726	0.000000	72.380000	99	77	Inventory - Packaged Grocery
007321400742	1.267465	0.791008007298179	1.000000	8.000000	11.430269	7.19590082189903	0.000000	64.960000	1002	269	Inventory - Packaged Grocery
004150880035	0.956043	0.39312176457414	0.000000	3.000000	13.612881	5.67512062703802	0.000000	46.050000	819	248	Inventory - Packaged Grocery
089676700121	1.053152	0.304086162024142	0.000000	6.000000	32.684598	9.53736663055307	0.000000	185.580000	809	241	Inventory - Frozen
086300600007	1.000000	1.30930734141595	0.000000	4.000000	12.060000	13.1399641225864	0.000000	31.290000	8	8	Inventory - Packaged Grocery
005138191170	2.496631	1.54749415499599	1.000000	14.000000	5.742502	3.49491842693483	1.960000	29.520000	1039	270	Inventory - Body Care
085367200230	1.094594	0.315966024132274	1.000000	3.000000	8.497500	2.25558411367821	6.610000	19.830000	148	109	Inventory - Packaged Grocery
078087251074	1.005025	0.382673838983385	0.000000	4.000000	18.009447	5.58765641735098	0.000000	63.080000	199	134	Inventory - Packaged Grocery
080500200061	2.453431	1.62377543811063	0.000000	12.000000	9.997818	6.36243450820518	0.000000	51.360000	408	198	Inventory - Body Care
078503022770	1.226291	1.1906843335285	0.000000	25.000000	19.698788	17.9999011050297	0.000000	398.250000	1065	261	Inventory - Frozen
073762801055	1.064638	0.275605791358917	0.000000	2.000000	11.847490	3.1113199769479	0.000000	22.740000	263	162	Inventory - Packaged Grocery
007321400754	1.062927	0.40052249292492	0.000000	5.000000	17.331764	6.47968304479462	0.000000	75.850000	731	250	Inventory - Packaged Grocery
072960901965	1.723577	1.10557490214955	0.000000	10.000000	11.173658	7.11501744646634	0.000000	63.900000	369	200	Inventory - Vitamins
004345403050	1.071942	0.541590978207024	0.000000	9.000000	25.267532	12.3470385679314	0.000000	174.420000	3197	288	Inventory - Refrigerated Grocery
007073407037	1.067226	0.384687688360108	0.000000	4.000000	12.338739	4.36330821363283	0.000000	42.160000	119	86	Inventory - Packaged Tea
077000905001	0.761363	1.45423928987829	0.000000	12.000000	21.671363	21.0713926669245	0.000000	46.500000	88	73	Inventory - Packaged Grocery
004227200505	1.088207	0.450753439278815	0.000000	6.000000	24.426025	6.88928948856967	0.000000	116.250000	1077	262	Inventory - Packaged Grocery
007468210387	1.130434	0.615145677454667	1.000000	6.000000	29.716304	15.1140841614113	24.890000	149.340000	92	71	Inventory - Packaged Grocery
002418200205	2.676712	1.61878740976291	0.000000	6.000000	5.279232	3.18087173810903	0.000000	12.180000	365	199	Inventory - Packaged Grocery
001356200170	0.853030	0.626602878637945	0.000000	6.000000	20.344772	15.0616977696897	0.000000	146.880000	660	243	Inventory - Packaged Grocery
085027300500	1.056845	0.599788939358167	0.000000	12.000000	28.416389	15.2667158233578	0.000000	290.520000	1249	275	Inventory - Refrigerated Grocery
018635600003	1.750000	1.07582870727984	0.000000	4.000000	7.875000	4.84122918275927	0.000000	18.000000	28	27	Inventory - Body Care
072474200397	2.531531	1.79904358612934	0.000000	12.000000	13.080765	9.31768793535839	0.000000	67.200000	222	134	Inventory - Body Care
066559601002	0.970112	0.346379026209606	0.000000	4.000000	32.234937	11.6101131000304	0.000000	133.040000	1606	268	Inventory - Refrigerated Grocery
002836784235	3.655640	2.92988089009627	0.000000	36.000000	10.417760	8.25732786092713	0.000000	88.560000	1179	255	Inventory - Body Care
081498500033	1.450000	1.36780337620192	0.000000	6.000000	39.683875	37.437122323067	0.000000	246.720000	80	61	Inventory - Packaged Grocery
007341650950	1.016949	0.279182810401051	0.000000	2.000000	11.908745	3.35402541981665	0.000000	25.520000	295	163	Inventory - Packaged Grocery
072225260140	1.202492	0.972478663274349	0.000000	12.000000	18.536448	14.9276835160838	0.000000	186.360000	1284	262	Inventory - Packaged Grocery
079921055555	1.168728	0.569028695541864	0.000000	8.000000	23.108205	9.6674947529515	0.000000	122.220000	1778	271	Inventory - Packaged Grocery
850801003041	1.000000	0.258198889747161	-1.000000	2.000000	106.277582	28.9464477705775	-118.950000	212.040000	91	74	Inventory - Meat
085343700203	0.914600	0.434533524827016	0.000000	5.000000	44.029779	20.3211751807019	0.000000	188.600000	363	195	Inventory - Frozen
085404900232	2.386752	1.41496881666585	0.000000	12.000000	11.135405	6.56973611320406	0.000000	57.600000	468	205	Inventory - Body Care
007707523050	0.995192	0.155342730133331	0.000000	2.000000	24.092307	4.24523324174875	0.000000	51.460000	208	136	Inventory - Packaged Grocery
